case,activity,time
Case 41,Turning & Milling Q.C.,2012-03-11T16:35:00Z
Case 41,Turning & Milling - Machine 9,2012-03-11T17:19:00Z
Case 41,Turning & Milling - Machine 9,2012-03-11T18:36:00Z
Case 41,Grinding Rework,2012-03-11T19:25:00Z
Case 41,Turning & Milling Q.C.,2012-03-11T19:37:00Z
Case 41,Laser Marking - Machine 7,2012-03-11T20:00:00Z
Case 41,Lapping - Machine 1,2012-03-11T20:12:00Z
Case 41,Round Grinding - Machine 3,2012-03-11T20:25:00Z
Case 41,Round Grinding - Machine 3,2012-03-11T20:41:00Z
Case 41,Packing,2012-03-11T22:50:00Z
Case 41,Final Inspection Q.C.,2012-03-11T23:29:00Z
Case 42,Turning & Milling - Machine 6,2012-03-11T23:51:00Z
Case 42,Turning & Milling - Machine 6,2012-03-12T00:00:00Z
Case 42,Turning & Milling Q.C.,2012-03-12T00:00:00Z
Case 42,Turning & Milling - Machine 6,2012-03-12T00:00:00Z
Case 42,Turning & Milling - Machine 6,2012-03-12T00:00:00Z
Case 42,Turning & Milling - Machine 6,2012-03-12T00:00:00Z
Case 42,Turning & Milling Q.C.,2012-03-12T00:00:00Z
Case 42,Turning & Milling - Machine 6,2012-03-12T00:00:00Z
Case 42,Turning & Milling Q.C.,2012-03-12T00:02:00Z
Case 42,Laser Marking - Machine 7,2012-03-12T07:00:00Z
Case 42,Flat Grinding - Machine 11,2012-03-12T07:00:00Z
Case 42,Lapping - Machine 1,2012-03-12T07:00:00Z
Case 42,Round Grinding - Machine 12,2012-03-12T07:03:00Z
Case 42,Flat Grinding - Machine 11,2012-03-12T07:14:00Z
Case 42,Laser Marking - Machine 7,2012-03-12T07:21:00Z
Case 42,Round Grinding - Machine 12,2012-03-12T07:35:00Z
Case 42,Lapping - Machine 1,2012-03-12T07:50:00Z
Case 42,Final Inspection Q.C.,2012-03-12T07:52:00Z
Case 42,Round Grinding - Machine 12,2012-03-12T07:53:00Z
Case 42,Laser Marking - Machine 7,2012-03-12T07:54:00Z
Case 42,Turning & Milling Q.C.,2012-03-12T08:00:00Z
Case 42,Packing,2012-03-12T08:02:00Z
Case 42,Lapping - Machine 1,2012-03-12T08:09:00Z
Case 42,Round Grinding - Machine 12,2012-03-12T08:10:00Z
Case 42,Flat Grinding - Machine 11,2012-03-12T08:13:00Z
Case 42,Lapping - Machine 1,2012-03-12T08:14:00Z
Case 42,Round Grinding - Machine 12,2012-03-12T08:16:00Z
Case 42,Final Inspection Q.C.,2012-03-12T08:16:00Z
Case 42,Round Grinding - Machine 2,2012-03-12T08:17:00Z
Case 42,Packing,2012-03-12T08:27:00Z
Case 43,Turning & Milling - Machine 8,2012-03-12T09:25:00Z
Case 43,Turning & Milling - Machine 8,2012-03-12T09:28:00Z
Case 43,Turning & Milling Q.C.,2012-03-12T09:33:00Z
Case 43,Turning & Milling - Machine 8,2012-03-12T10:00:00Z
Case 43,Turning & Milling - Machine 8,2012-03-12T10:44:00Z
Case 43,Turning & Milling Q.C.,2012-03-12T10:58:00Z
Case 43,Laser Marking - Machine 7,2012-03-12T11:00:00Z
Case 43,Lapping - Machine 1,2012-03-12T11:18:00Z
Case 43,Final Inspection Q.C.,2012-03-12T11:19:00Z
Case 43,Packing,2012-03-12T11:20:00Z
Case 43,Packing,2012-03-12T11:34:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T11:59:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T12:00:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T12:00:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T12:17:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T12:19:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T12:20:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T12:27:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T12:39:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T13:31:00Z
Case 44,Turning & Milling Q.C.,2012-03-12T13:33:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T14:00:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T15:19:00Z
Case 44,Turning & Milling Q.C.,2012-03-12T15:47:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T16:07:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T16:22:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T16:37:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T17:00:00Z
Case 44,Turning & Milling Q.C.,2012-03-12T17:06:00Z
Case 44,Lapping - Machine 1,2012-03-12T17:17:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T17:19:00Z
Case 44,Laser Marking - Machine 7,2012-03-12T17:30:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T18:04:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T18:17:00Z
Case 44,Packing,2012-03-12T19:14:00Z
Case 44,Lapping - Machine 1,2012-03-12T19:25:00Z
Case 44,Final Inspection Q.C.,2012-03-12T19:46:00Z
Case 44,Laser Marking - Machine 7,2012-03-12T19:48:00Z
Case 44,Laser Marking - Machine 7,2012-03-12T20:06:00Z
Case 44,Turn & Mill. & Screw Assem - Machine 10,2012-03-12T20:11:00Z
Case 44,Turning & Milling Q.C.,2012-03-12T20:25:00Z
Case 44,Laser Marking - Machine 7,2012-03-12T21:10:00Z
Case 44,Lapping - Machine 1,2012-03-12T21:15:00Z
Case 44,Lapping - Machine 1,2012-03-12T23:10:00Z
Case 44,Lapping - Machine 1,2012-03-12T23:51:00Z
Case 44,Lapping - Machine 1,2012-03-13T00:00:00Z
Case 44,Final Inspection Q.C.,2012-03-13T00:00:00Z
Case 44,Lapping - Machine 1,2012-03-13T00:00:00Z
Case 44,Final Inspection Q.C.,2012-03-13T00:00:00Z
Case 44,Packing,2012-03-13T00:00:00Z
Case 44,Packing,2012-03-13T00:00:00Z
Case 45,Turning & Milling - Machine 6,2012-03-13T00:00:00Z
Case 45,Turning & Milling - Machine 6,2012-03-13T00:13:00Z
Case 45,Turning & Milling - Machine 6,2012-03-13T00:15:00Z
Case 45,Turning & Milling Q.C.,2012-03-13T00:16:00Z
Case 45,Fix - Machine 15M,2012-03-13T03:20:00Z
Case 45,Turning & Milling Q.C.,2012-03-13T06:50:00Z
Case 45,Turning & Milling Q.C.,2012-03-13T06:53:00Z
Case 46,Turning & Milling - Machine 6,2012-03-13T07:00:00Z
Case 46,Turning & Milling - Machine 6,2012-03-13T07:00:00Z
Case 46,Turning & Milling - Machine 6,2012-03-13T07:01:00Z
Case 46,Turning & Milling - Machine 6,2012-03-13T07:10:00Z
Case 46,Turning & Milling - Machine 6,2012-03-13T07:19:00Z
Case 46,Turning & Milling Q.C.,2012-03-13T07:23:00Z
Case 46,Laser Marking - Machine 7,2012-03-13T07:25:00Z
Case 46,Lapping - Machine 1,2012-03-13T07:58:00Z
Case 46,Final Inspection Q.C.,2012-03-13T08:00:00Z
Case 46,Final Inspection Q.C.,2012-03-13T08:28:00Z
Case 46,Packing,2012-03-13T08:29:00Z
Case 47,Turning & Milling - Machine 8,2012-03-13T08:30:00Z
Case 47,Turning & Milling - Machine 8,2012-03-13T08:31:00Z
Case 47,Turning & Milling Q.C.,2012-03-13T08:32:00Z
Case 47,Turning & Milling - Machine 8,2012-03-13T08:32:00Z
Case 47,Turning & Milling - Machine 8,2012-03-13T09:00:00Z
Case 47,Turning & Milling - Machine 8,2012-03-13T09:05:00Z
Case 47,Turning & Milling Q.C.,2012-03-13T09:11:00Z
Case 47,Laser Marking - Machine 7,2012-03-13T09:12:00Z
Case 47,Flat Grinding - Machine 11,2012-03-13T09:13:00Z
Case 47,Lapping - Machine 1,2012-03-13T09:19:00Z
Case 47,Round Grinding - Machine 2,2012-03-13T09:21:00Z
Case 47,Final Inspection Q.C.,2012-03-13T09:54:00Z
Case 47,Packing,2012-03-13T10:16:00Z
Case 48,Turning & Milling - Machine 4,2012-03-13T10:23:00Z
Case 48,Turning & Milling - Machine 4,2012-03-13T10:27:00Z
Case 48,Turning & Milling - Machine 4,2012-03-13T10:34:00Z
Case 48,Turning & Milling Q.C.,2012-03-13T10:41:00Z
Case 48,Turning & Milling - Machine 4,2012-03-13T10:47:00Z
Case 48,Turning & Milling Q.C.,2012-03-13T13:00:00Z
Case 48,Laser Marking - Machine 7,2012-03-13T13:20:00Z
Case 48,Lapping - Machine 1,2012-03-13T13:27:00Z
Case 48,Round Grinding - Manual,2012-03-13T14:00:00Z
Case 48,Round Grinding - Manual,2012-03-13T14:01:00Z
Case 48,Round Grinding - Manual,2012-03-13T14:07:00Z
Case 48,Round Grinding - Manual,2012-03-13T14:30:00Z
Case 48,Round Grinding - Machine 2,2012-03-13T14:44:00Z
Case 48,Round Grinding - Machine 2,2012-03-13T14:56:00Z
Case 48,Round Grinding - Manual,2012-03-13T14:56:00Z
Case 48,Round Grinding - Machine 2,2012-03-13T15:12:00Z
Case 48,Round Grinding - Machine 2,2012-03-13T15:34:00Z
Case 48,Round Grinding - Machine 12,2012-03-13T15:36:00Z
Case 48,Round Grinding - Machine 12,2012-03-13T15:51:00Z
Case 48,Round Grinding - Manual,2012-03-13T15:52:00Z
Case 48,Round Grinding - Machine 2,2012-03-13T15:57:00Z
Case 48,Round Grinding - Machine 12,2012-03-13T16:00:00Z
Case 48,Round Grinding - Machine 2,2012-03-13T16:05:00Z
Case 48,Packing,2012-03-13T16:08:00Z
Case 48,Final Inspection Q.C.,2012-03-13T16:14:00Z
Case 48,Round Grinding - Machine 12,2012-03-13T16:44:00Z
Case 48,Packing,2012-03-13T17:11:00Z
Case 48,Final Inspection Q.C.,2012-03-13T17:41:00Z
Case 48,Grinding Rework - Machine 27,2012-03-13T17:55:00Z
Case 48,Packing,2012-03-13T18:47:00Z
Case 48,Final Inspection Q.C.,2012-03-13T19:44:00Z
Case 49,Turning & Milling - Machine 8,2012-03-13T20:12:00Z
Case 49,Turning & Milling Q.C.,2012-03-13T20:16:00Z
Case 49,Turning & Milling - Machine 8,2012-03-13T20:38:00Z
Case 49,Turning & Milling - Machine 6,2012-03-13T21:28:00Z
Case 49,Turning & Milling Q.C.,2012-03-13T23:04:00Z
Case 49,Flat Grinding - Machine 11,2012-03-13T23:50:00Z
Case 49,Turning & Milling Q.C.,2012-03-14T00:00:00Z
Case 49,Laser Marking - Machine 7,2012-03-14T00:00:00Z
Case 49,Lapping - Machine 1,2012-03-14T00:00:00Z
Case 49,Packing,2012-03-14T00:00:00Z
Case 49,Final Inspection Q.C.,2012-03-14T00:00:00Z
Case 5,Turning & Milling - Machine 8,2012-03-14T00:00:00Z
Case 5,Turning & Milling - Machine 8,2012-03-14T00:00:00Z
Case 50,Turning & Milling - Machine 6,2012-03-14T00:00:00Z
Case 50,Turning & Milling - Machine 6,2012-03-14T00:00:00Z
Case 50,Turning & Milling - Machine 6,2012-03-14T00:00:00Z
Case 50,Turning & Milling - Machine 6,2012-03-14T00:00:00Z
Case 50,Turning & Milling Q.C.,2012-03-14T00:15:00Z
Case 50,Laser Marking - Machine 7,2012-03-14T01:06:00Z
Case 50,Lapping - Machine 1,2012-03-14T01:58:00Z
Case 50,Packing,2012-03-14T06:49:00Z
Case 50,Final Inspection Q.C.,2012-03-14T06:50:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T06:53:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T06:58:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T06:58:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T07:00:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T07:00:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T07:00:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T07:02:00Z
Case 52,Turning & Milling - Machine 8,2012-03-14T07:02:00Z
Case 52,Turning & Milling Q.C.,2012-03-14T07:12:00Z
Case 52,Flat Grinding - Machine 11,2012-03-14T07:49:00Z
Case 52,Laser Marking - Machine 7,2012-03-14T08:05:00Z
Case 52,Laser Marking - Machine 7,2012-03-14T08:12:00Z
Case 52,Final Inspection Q.C.,2012-03-14T08:15:00Z
Case 52,Final Inspection Q.C.,2012-03-14T09:00:00Z
Case 52,Packing,2012-03-14T09:02:00Z
Case 52,Packing,2012-03-14T09:25:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T09:43:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T10:26:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T10:36:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T10:46:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T11:00:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T11:11:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T11:11:00Z
Case 53,Turning & Milling Q.C.,2012-03-14T11:13:00Z
Case 53,Turning & Milling - Machine 8,2012-03-14T11:17:00Z
Case 53,Turning & Milling Q.C.,2012-03-14T11:17:00Z
Case 53,Turning & Milling Q.C.,2012-03-14T11:19:00Z
Case 53,Laser Marking - Machine 7,2012-03-14T12:03:00Z
Case 53,Flat Grinding - Machine 11,2012-03-14T12:03:00Z
Case 53,Round Grinding - Machine 12,2012-03-14T12:22:00Z
Case 53,Round Grinding - Machine 12,2012-03-14T12:23:00Z
Case 53,Final Inspection Q.C.,2012-03-14T12:42:00Z
Case 53,Final Inspection Q.C.,2012-03-14T12:45:00Z
Case 53,Packing,2012-03-14T13:22:00Z
Case 54,Turning & Milling - Machine 4,2012-03-14T13:33:00Z
Case 54,Turning & Milling - Machine 4,2012-03-14T13:36:00Z
Case 54,Turning & Milling - Machine 4,2012-03-14T13:50:00Z
Case 54,Turning & Milling - Machine 4,2012-03-14T13:50:00Z
Case 54,Turning & Milling Q.C.,2012-03-14T14:30:00Z
Case 54,Turning & Milling - Machine 4,2012-03-14T15:19:00Z
Case 54,Turning & Milling Q.C.,2012-03-14T15:54:00Z
Case 54,Flat Grinding - Machine 11,2012-03-14T15:54:00Z
Case 54,Flat Grinding - Machine 11,2012-03-14T15:58:00Z
Case 54,Turning & Milling Q.C.,2012-03-14T15:58:00Z
Case 54,Final Inspection Q.C.,2012-03-14T15:59:00Z
Case 54,Flat Grinding - Machine 11,2012-03-14T16:10:00Z
Case 54,Lapping - Machine 1,2012-03-14T16:24:00Z
Case 54,Laser Marking - Machine 7,2012-03-14T16:31:00Z
Case 54,Packing,2012-03-14T16:45:00Z
Case 54,Final Inspection Q.C.,2012-03-14T17:02:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T17:33:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T17:52:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T18:53:00Z
Case 55,Turning & Milling Q.C.,2012-03-14T19:16:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T19:56:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T20:08:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T20:43:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T20:54:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-14T21:47:00Z
Case 55,Turning & Milling Q.C.,2012-03-14T21:56:00Z
Case 55,Laser Marking - Machine 7,2012-03-14T22:39:00Z
Case 55,Flat Grinding - Machine 11,2012-03-14T23:29:00Z
Case 55,Flat Grinding - Machine 11,2012-03-14T23:30:00Z
Case 55,Lapping - Machine 1,2012-03-14T23:38:00Z
Case 55,Lapping - Machine 1,2012-03-15T00:00:00Z
Case 55,Final Inspection Q.C.,2012-03-15T00:00:00Z
Case 55,Packing,2012-03-15T00:00:00Z
Case 55,Turn & Mill. & Screw Assem - Machine 10,2012-03-15T00:00:00Z
Case 56,Turning - Machine 8,2012-03-15T00:00:00Z
Case 56,Turning - Machine 8,2012-03-15T00:00:00Z
Case 56,Packing,2012-03-15T02:00:00Z
Case 56,Turning - Machine 8,2012-03-15T03:09:00Z
Case 56,Turning Q.C.,2012-03-15T06:43:00Z
Case 56,Lapping - Machine 1,2012-03-15T06:52:00Z
Case 56,Laser Marking - Machine 7,2012-03-15T06:53:00Z
Case 56,Final Inspection Q.C.,2012-03-15T06:58:00Z
Case 58,Round Grinding - Manual,2012-03-15T07:00:00Z
Case 58,Round Grinding - Manual,2012-03-15T07:00:00Z
Case 58,Round Grinding - Manual,2012-03-15T07:00:00Z
Case 58,Round Grinding - Manual,2012-03-15T07:06:00Z
Case 58,Final Inspection Q.C.,2012-03-15T07:06:00Z
Case 58,Laser Marking - Machine 7,2012-03-15T07:18:00Z
Case 58,Packing,2012-03-15T07:31:00Z
Case 59,Turning & Milling - Machine 6,2012-03-15T07:56:00Z
Case 59,Turning & Milling - Machine 6,2012-03-15T08:00:00Z
Case 59,Turning & Milling - Machine 6,2012-03-15T08:04:00Z
Case 59,Turning & Milling Q.C.,2012-03-15T08:15:00Z
Case 59,Laser Marking - Machine 7,2012-03-15T08:22:00Z
Case 59,Lapping - Machine 1,2012-03-15T08:26:00Z
Case 59,Packing,2012-03-15T09:00:00Z
Case 59,Final Inspection Q.C.,2012-03-15T09:44:00Z
Case 59,Turning & Milling Q.C.,2012-03-15T09:54:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T09:55:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T10:03:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T10:14:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T10:39:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T10:55:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T11:02:00Z
Case 6,Turning & Milling Q.C.,2012-03-15T11:03:00Z
Case 6,Turning & Milling Q.C.,2012-03-15T11:05:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T11:19:00Z
Case 6,Turning & Milling - Machine 8,2012-03-15T11:58:00Z
Case 6,Flat Grinding - Machine 11,2012-03-15T12:26:00Z
Case 6,Turning & Milling Q.C.,2012-03-15T13:20:00Z
Case 6,Flat Grinding - Machine 11,2012-03-15T13:27:00Z
Case 6,Laser Marking - Machine 7,2012-03-15T14:00:00Z
Case 6,Final Inspection Q.C.,2012-03-15T14:00:00Z
Case 6,Packing,2012-03-15T14:30:00Z
Case 6,Packing,2012-03-15T14:31:00Z
Case 6,Laser Marking - Machine 7,2012-03-15T16:09:00Z
Case 60,Turning - Machine 8,2012-03-15T16:17:00Z
Case 60,Lapping - Machine 1,2012-03-15T16:29:00Z
Case 60,Turning - Machine 8,2012-03-15T16:55:00Z
Case 60,Turning Q.C.,2012-03-15T19:49:00Z
Case 60,Turning - Machine 8,2012-03-15T21:04:00Z
Case 60,Turning - Machine 8,2012-03-15T22:23:00Z
Case 60,Turning Q.C.,2012-03-15T23:10:00Z
Case 60,Turning Q.C.,2012-03-15T23:45:00Z
Case 60,Lapping - Machine 1,2012-03-16T00:00:00Z
Case 60,Laser Marking - Machine 7,2012-03-16T00:00:00Z
Case 60,Final Inspection Q.C.,2012-03-16T00:00:00Z
Case 60,Final Inspection Q.C.,2012-03-16T00:00:00Z
Case 60,Packing,2012-03-16T00:00:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T00:00:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T00:20:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T01:28:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T03:31:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T06:55:00Z
Case 61,Turning & Milling Q.C.,2012-03-16T06:58:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T07:00:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T07:00:00Z
Case 61,Turning & Milling Q.C.,2012-03-16T07:03:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T07:04:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T07:10:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T07:10:00Z
Case 61,Turning & Milling - Machine 9,2012-03-16T07:12:00Z
Case 61,Turning & Milling Q.C.,2012-03-16T07:13:00Z
Case 61,Turning & Milling Q.C.,2012-03-16T07:49:00Z
Case 61,Turning & Milling Q.C.,2012-03-16T08:00:00Z
Case 61,Stress Relief,2012-03-16T08:00:00Z
Case 61,Turning - Machine 9,2012-03-16T08:14:00Z
Case 61,Turning - Machine 9,2012-03-16T08:31:00Z
Case 61,Turning - Machine 9,2012-03-16T09:09:00Z
Case 61,Turning Q.C.,2012-03-16T09:20:00Z
Case 61,Turning - Machine 9,2012-03-16T09:24:00Z
Case 61,Turning - Machine 9,2012-03-16T09:24:00Z
Case 61,Turning - Machine 9,2012-03-16T09:34:00Z
Case 61,Turning Q.C.,2012-03-16T09:53:00Z
Case 61,Laser Marking - Machine 7,2012-03-16T09:53:00Z
Case 61,Laser Marking - Machine 7,2012-03-16T10:14:00Z
Case 62,Turning & Milling - Machine 8,2012-03-16T11:01:00Z
Case 62,Turning & Milling - Machine 8,2012-03-16T11:15:00Z
Case 62,Turning & Milling - Machine 8,2012-03-16T11:15:00Z
Case 62,Turning & Milling - Machine 8,2012-03-16T11:30:00Z
Case 62,Turning & Milling - Machine 8,2012-03-16T11:40:00Z
Case 62,Turning & Milling - Machine 8,2012-03-16T11:53:00Z
Case 62,Turning & Milling Q.C.,2012-03-16T12:26:00Z
Case 62,Turning & Milling Q.C.,2012-03-17T08:23:00Z
Case 62,Laser Marking - Machine 7,2012-03-17T13:22:00Z
Case 62,Flat Grinding - Machine 11,2012-03-17T13:24:00Z
Case 62,Lapping - Machine 1,2012-03-17T22:14:00Z
Case 62,Round Grinding - Machine 3,2012-03-17T23:43:00Z
Case 62,Round Grinding - Machine 3,2012-03-17T23:54:00Z
Case 62,Grinding Rework - Machine 12,2012-03-18T00:00:00Z
Case 62,Packing,2012-03-18T00:00:00Z
Case 62,Final Inspection Q.C.,2012-03-18T00:00:00Z
Case 63,Turning & Milling - Machine 4,2012-03-18T00:00:00Z
Case 63,Turning & Milling - Machine 4,2012-03-18T00:00:00Z
Case 63,Turning & Milling - Machine 4,2012-03-18T00:56:00Z
Case 63,Turning & Milling Q.C.,2012-03-18T00:57:00Z
Case 63,Turning & Milling - Machine 4,2012-03-18T03:18:00Z
Case 63,Turning & Milling - Machine 4,2012-03-18T06:55:00Z
Case 63,Turning & Milling - Machine 4,2012-03-18T07:00:00Z
Case 63,Turning & Milling - Machine 4,2012-03-18T07:00:00Z
Case 63,Turning & Milling Q.C.,2012-03-18T07:00:00Z
Case 63,Laser Marking - Machine 7,2012-03-18T07:00:00Z
Case 63,Laser Marking - Machine 7,2012-03-18T07:01:00Z
Case 63,Lapping - Machine 1,2012-03-18T08:00:00Z
Case 63,Lapping - Machine 1,2012-03-18T08:00:00Z
Case 63,Grinding Rework,2012-03-18T08:16:00Z
Case 63,Lapping - Machine 1,2012-03-18T08:19:00Z
Case 63,Lapping - Machine 1,2012-03-18T09:00:00Z
Case 63,Lapping - Machine 1,2012-03-18T09:06:00Z
Case 63,Lapping - Machine 1,2012-03-18T09:15:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T09:19:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T09:20:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T09:24:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T09:47:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T09:52:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T10:09:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T10:18:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T10:21:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T11:00:00Z
Case 63,Turning & Milling Q.C.,2012-03-18T11:24:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T11:56:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T12:00:00Z
Case 63,Turning & Milling Q.C.,2012-03-18T12:00:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T12:00:00Z
Case 63,Lapping - Machine 1,2012-03-18T12:42:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T13:20:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T13:22:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T13:54:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T15:00:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T15:03:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T15:06:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T15:43:00Z
Case 63,Round Grinding - Machine 2,2012-03-18T15:56:00Z
Case 63,Final Inspection Q.C.,2012-03-18T16:02:00Z
Case 63,Final Inspection Q.C.,2012-03-18T16:11:00Z
Case 63,Final Inspection Q.C.,2012-03-18T16:16:00Z
Case 63,Final Inspection Q.C.,2012-03-18T16:40:00Z
Case 63,Final Inspection Q.C.,2012-03-18T16:51:00Z
Case 63,Grinding Rework - Machine 12,2012-03-18T20:07:00Z
Case 63,Final Inspection Q.C.,2012-03-18T20:08:00Z
Case 63,Final Inspection Q.C.,2012-03-18T20:08:00Z
Case 63,Final Inspection Q.C.,2012-03-18T20:21:00Z
Case 63,Final Inspection Q.C.,2012-03-18T21:00:00Z
Case 63,Packing,2012-03-18T21:38:00Z
Case 63,Final Inspection Q.C.,2012-03-18T21:42:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T00:00:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T00:00:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T00:00:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T00:00:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T00:00:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T00:19:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T00:19:00Z
Case 64,Turning & Milling - Machine 5,2012-03-19T03:12:00Z
Case 65,Turning & Milling - Machine 9,2012-03-19T06:59:00Z
Case 65,Turning & Milling Q.C.,2012-03-19T07:00:00Z
Case 65,Turning & Milling - Machine 9,2012-03-19T07:00:00Z
Case 65,Turning & Milling - Machine 9,2012-03-19T07:00:00Z
Case 65,Turning & Milling - Machine 9,2012-03-19T07:06:00Z
Case 65,Turning & Milling - Machine 9,2012-03-19T07:12:00Z
Case 66,Turning - Machine 8,2012-03-19T07:14:00Z
Case 66,Turning - Machine 8,2012-03-19T07:20:00Z
Case 66,Turning Q.C.,2012-03-19T07:20:00Z
Case 66,Flat Grinding - Machine 11,2012-03-19T07:26:00Z
Case 66,Lapping - Machine 1,2012-03-19T07:32:00Z
Case 66,Wire Cut - Machine 18,2012-03-19T07:34:00Z
Case 66,Turning Q.C.,2012-03-19T07:49:00Z
Case 66,Lapping - Machine 1,2012-03-19T08:00:00Z
Case 66,Laser Marking - Machine 7,2012-03-19T08:00:00Z
Case 66,Packing,2012-03-19T08:01:00Z
Case 66,Final Inspection Q.C.,2012-03-19T08:03:00Z
Case 67,Turning & Milling - Machine 5,2012-03-19T09:00:00Z
Case 67,Turning & Milling - Machine 5,2012-03-19T09:37:00Z
Case 67,Turning & Milling - Machine 5,2012-03-19T09:38:00Z
Case 67,Turning & Milling - Machine 4,2012-03-19T09:39:00Z
Case 67,Turning & Milling - Machine 5,2012-03-19T09:57:00Z
Case 67,Turning & Milling - Machine 5,2012-03-19T10:02:00Z
Case 67,Turning & Milling - Machine 4,2012-03-19T10:58:00Z
